mtknr;abschl;stg;pversion;psem;pnr;pltxt1
7fa085d6d2f1a577d2329a8b4f6fa1f2;84;AB;192;20242;1922020;Grundlagen Tragwerk
aed159488f33380fb118a9b095d89fff;84;AB;192;20242;1922020;Grundlagen Tragwerk
eabbb1af0772c1fc36c1369130b32588;84;AB;192;20242;1922020;Grundlagen Tragwerk
e0a11d3d41f1ff2b65669c48e0485cff;84;AB;192;20242;1922020;Grundlagen Tragwerk
62c683b560295ad28a48ccd279021a2d;84;AB;192;20242;1922020;Grundlagen Tragwerk
86fbfca35523ba172605e405bcd43a3e;84;AB;192;20242;1922020;Grundlagen Tragwerk
049c701153644cf1d18f54c2f275b120;84;AB;192;20242;1922020;Grundlagen Tragwerk
3a7bf469d4c7510c95661f11e337adb6;84;AB;192;20242;1922020;Grundlagen Tragwerk
0693619314b07ac6da3a0e871de46d5e;84;AB;192;20242;1922020;Grundlagen Tragwerk
71c7d56f40f9f18e3c385313e351a91a;84;AB;192;20242;1922020;Grundlagen Tragwerk
fb623699d53593af9251d4c0d4803e7c;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
6b12d6632c7563db69fe0e1f2a06b113;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
64c0bde1357f884bce37c108776d8560;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
8825ec299bb3efbd5a5eed512dfc0df3;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
3d2938c8cbecca7b90017baee801980a;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
444bad8d80e74531de451838bdd32e3e;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
6c1b267db119695d1b707a78377ac549;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
6aa0c6cb5d49e39a5b344ed8d30e755f;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
10bf2717097beda2da39ffe0763ffb40;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
4c22764da21fab714d46711bb0a36f66;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
deb173712d5b6079d45fd1551ee0147c;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
38bc25beaff8c838d936d6b59a4edccd;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
0d02398cd74922cb8d0025f7eb4551f2;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
f57c9ce6f4143f425dfa6966939bd962;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
709a0a66310a1265848e2057fdcd1786;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
0ff0f5f51be11145190d786048fb3f33;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
18ab4e89640d077996f21e71716f5eda;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
dd2f144d04128f4483dd529b0407167d;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
94d813e56fd53d559c63c81548cf2714;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
ff9c86f6356ad8cb655231a2f1cd7fbd;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
c1992d7ec00507dd5827350a973486a9;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
012ea1e47f9db3364ffd2486b1db8f28;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
f86ff31507f1498d5f3d0496b293f393;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
107770012a89fb3b57bda26a8b5cc647;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
dcf0936eaf4757381ccd4dbd17c1e55f;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
130fc33cf0df4e2e01c997ea64c82b45;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
b04cd679eee1dee0dc20e8cc7275fba7;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
8dc67f30bc9f0163112eb9d86c0dc7d1;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
72f09071e55a2c2de75f61e2712d8fd7;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
370a4752b61f6592984a9c4365221294;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
50f164aa1862aad3a6ff6df049aa73cb;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
2f3db306f738b45020b3b1bc206e27d6;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
d3478c8dfb8507d6d648536e35905a8a;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
1d14130b74e1b694f88e612cc92f5351;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
f5e9120e3a7b47625405b261a338c569;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
a5c7203858585dfe4be85d120bf7c868;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
a77fc80868ac6aba7f8d11bfe52128cf;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
1cb55bbdb75539e08957e72000f34a04;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
64cd83a30d0d48391b2b714f830f98a0;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
bbb88ca7af594e2748a738dbd1a3f7cd;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
3e68e16b70c5a6778fe22e0d73cba216;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
64c78f107a5b2b82266653a2023390e1;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
93d2fd3ed3fe246fc2cd84e89bce10b3;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
f140457a6043fe292ad5defaf17d8091;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
04cd8304b3468cc5100d9f8a9d2bcce8;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
7cad201b9ce7644ade6b8f016cbcfae1;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
1912094b490cd351a1183db564c6f65d;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
03c56cbeab3bf089418e985a5128b5b8;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
d2e0a0aa4e3a88f7dd2887c75c9ba718;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
461115a8c86bf96361aec01283018835;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
7cd68c2eaf2214d01ff635af179959e9;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
89db0419390c0dbc4dfee048730d24ef;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
47c0408f66e319eaf8dc3d921494eca7;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
58a5a0f99c2ef2c81ca996db93b082a8;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
870e03c64254e533ca3e91c438ced180;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
c469049a9164afffc17c3f723866cb0b;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
11efe002231ea37eb4bfe313381e248a;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
c0d12375c989ea8628163cb32d61be68;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
8938723150239a4dd5437fec476903e5;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
26b30f7b6ff9086418dba4b2711a7faf;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
7f205eafaaa010197f452de5b1d6eb93;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
cfdb14a763b4a563c478532533040245;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
93c44d7ef80ae331056d76d943626410;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
c5748f45dfac74d3508da5775575e25f;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
4df866a74f4e6bd268127211ad0d128f;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
901fa2662ddd180391dd41c11478dc1a;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
279175ce03f94f07a1f0603ece24303a;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
dc4c464a0b79f4356a3f3ce06232087b;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
047ddeaffcb4cc7797696be9f52ea52c;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
de7108389b9b0c226b699769d78d8a47;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
c355d334bbd1661711fae6e220fcc4e1;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
3ecba1d817c76f2eccadcd210a8f3fb5;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
2dba7acfa9d57ab6efe4a05aac0bd7bf;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
89e578931010dd4efd2c8ac3cc1c58d8;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
b464d2bc045b9639359ba7fddb9cd1e2;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
71551f0261f59fd976f685d8f0f3d14c;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
6756459063865b620671d9f1da471733;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
827daec2e1a1d903d9c4230569b72815;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
b48cf407a2b485d6e3d4f6511ffbcc78;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
3adef89f500af747cbea7150e02eb7f0;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
73745d37fc334fd3bc27045b5e0b6bea;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
da12a6edbabcda271b6be19b1b5c4727;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
ac9317d47f793e20eed7481a6ec1187b;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
6b09d93804de86aea37847890fa00f31;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
7033c100b406ab763289733a36b854c5;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
5f6ef3de8f24e82c60c57ef05f757788;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
2ef5d4d45c706cdce3a3b5ab25f9dc7d;84;AB;192;20242;1923020;Grundlagen Entwerfen 3
6402b2c1481f10f68483df3df12c665f;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
9a41be32cf3dcb602e3ce78e14d83fbb;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
dd6b123d556ecb31862fcbf190a02bc1;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
ea4bb1e3b1597c94f16a1caff6c07df4;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
f22a601aba3aa0765f0012b797adefae;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
59e1f0b7571df585de5b99cfbc520ead;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
d3313c4c1a01762b2fda00a4c79e893f;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
57ec4169fbd64cc06606e29fe75cb354;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
0165e9e2d0a42a25c102c0be15f070c7;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
8825ec299bb3efbd5a5eed512dfc0df3;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
3c5be55f6c50e015e1a5d0018e04b7cc;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
0b0f21a07e22ab6e3f86015f09797ecb;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
778fc343eda082409020119f0833528c;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
b34009592375e0a85589d0f4b65690bc;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
2375fa091b6c3a21990c619ed1e32912;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
c4dbfc665c119dea9f6f9da648666355;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
5b54ae9dafc808177b2733540721cccb;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
bddf99700e12526cab1e5de2459204e1;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
3f9ede6e54a8a864fff7b54f2b304b13;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
54665bc776e0d39c07cc85c23626ee49;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
5fd19abdd4055ecc1a97403c6feba03a;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
97f3b67d7516623f465e7874f93f73f3;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
012474c40ea166ef5d49405ae8c6dafe;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
3eb89dec0d6d35c336a458418c39e29e;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
602ff1d95511715fdaabb2c8c6a63e6e;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
6adb0fe7fa105466e0df986897ef5802;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
ecfa03fa14b8755bf81cf9e7cda2ec1d;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
33b6446853784352ae7b1656f6ce9624;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
c4fd928e2aa876c492774d154e173c01;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
570ca45551654088f0963b22cf672a2d;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
a3abd87f1290fe5bafb1f9f465d2e29a;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
5dec9d54fa1aa31ed02179aee1020741;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
54ab5653cc082354f450eae9c19ca036;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
92851b57e5719ac6c7e262abaff96014;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
b7f7bc4dcde5f5ad1131d3bca48ef466;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
b90a6cc576479359b9ffa46a89f5d216;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
081904e07e0116eb6f7ab8918d2e0649;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
c152be2eb596c7e173e95e9f0ea918fa;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
f5ef62f04c8d57db869f94e22ff98a08;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
e329dcd8bbd4df6d881893aab60802e6;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
45089c3777e406a253118e737ff425f1;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
0fe8697344778dc851623482d263b29a;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
9e67755412c595f7d5d730d86ca801b2;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
d096bc69612922fb48ee4c4c7d68026b;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
6ed506810835ec7b9871acd1b1c235f8;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
10bf2717097beda2da39ffe0763ffb40;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
813274f7cd5a55d18ac47d715fe15cbb;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
a7319e907a23a3f3fc0e667ab69c7a0c;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
e5f7aa93e5b5de4e824ade18a46d1524;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
119d6499ae33a7225333c8123c4152f9;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
29f125680f6a426fe547cbec2deae81a;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
faed0d0898aeb4ced9bc3d78b4ddacb7;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
61d8247dabe8c0d5f690d5975ef63b78;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
8e91f68fd3d69f4820c8f6efa525a70f;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
09d6cc99aab121ab65497f4bf01ba216;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
b3bf5ee28f5e8d9b22d7046604c97ec3;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
38b1e9154e20e366e52417b7d48d519e;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
38bc25beaff8c838d936d6b59a4edccd;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
eeecd3cbe9f81825876083d147dd8193;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
8e7f432dfeec0345c3bbc229d1912d0a;84;AB;192;20242;1924020;Grundlagen Entwerfen 4
aa3ad4593ca8c45eefe060e71ba663d5;84;AB;192;20242;1924040;Bauorganisation
5d4c60712621b4c3b840a6ae1c9eec12;84;AB;192;20242;1924040;Bauorganisation
39ce4756c6a7a7b2b727ca62f657693c;84;AB;192;20242;1924040;Bauorganisation
2c1ff0eade722fdb4df9555569decfca;84;AB;192;20242;1924040;Bauorganisation
765d336cb1305cf094408547352f02f2;84;AB;192;20242;1924040;Bauorganisation
5943f6cc997367333076462ef73dc357;84;AB;192;20242;1924040;Bauorganisation
03c5854a6765b97aa9a63b5ddfac5db3;84;AB;192;20242;1924040;Bauorganisation
7973628466a03e8e924fda7d255e55a5;84;AB;192;20242;1924040;Bauorganisation
6b12d6632c7563db69fe0e1f2a06b113;84;AB;192;20242;1924040;Bauorganisation
4fe58160bc47624257eeae0900705780;84;AB;192;20242;1924040;Bauorganisation
abeb82af0c2b19783785e5b32f709919;84;AB;192;20242;1924040;Bauorganisation
64c0bde1357f884bce37c108776d8560;84;AB;192;20242;1924040;Bauorganisation
ad9bece3838b74f21133a234c557bff0;84;AB;192;20242;1924040;Bauorganisation
49969262ff1a7bc6502e8db4c26a7792;84;AB;192;20242;1924040;Bauorganisation
65d07d7d9ea33922204e03f858c4a7cd;84;AB;192;20242;1924040;Bauorganisation
3d2938c8cbecca7b90017baee801980a;84;AB;192;20242;1924040;Bauorganisation
ca92a133e3d760f8287ba4f15435f2ce;84;AB;192;20242;1924040;Bauorganisation
812ed4d11d1cbfceb6bd061c7951fcb2;84;AB;192;20242;1924040;Bauorganisation
bddf99700e12526cab1e5de2459204e1;84;AB;192;20242;1924040;Bauorganisation
3beb8971c16edda01cf815efa9dd237f;84;AB;192;20242;1924040;Bauorganisation
d69463e8e1a4718b8cb77519153068d5;84;AB;192;20242;1924040;Bauorganisation
a072058d4c6afc29cc0351c5385a5515;84;AB;192;20242;1924040;Bauorganisation
4b65682ffb6e35a4b5ac29326d2be870;84;AB;192;20242;1924040;Bauorganisation
ecfa03fa14b8755bf81cf9e7cda2ec1d;84;AB;192;20242;1924040;Bauorganisation
4b7c3a8db605f70af5df6d08ab6828fc;84;AB;192;20242;1924040;Bauorganisation
cebdbd6241de7400c179d737072ad06f;84;AB;192;20242;1924040;Bauorganisation
33b6446853784352ae7b1656f6ce9624;84;AB;192;20242;1924040;Bauorganisation
bf694c31cb1c0abe46c5a3b1aef71114;84;AB;192;20242;1924040;Bauorganisation
61fa2d304f5aaba932ead16967b722ea;84;AB;192;20242;1924040;Bauorganisation
570ca45551654088f0963b22cf672a2d;84;AB;192;20242;1924040;Bauorganisation
82f5f546d83af473cfacbc848b142b8b;84;AB;192;20242;1924040;Bauorganisation
8f912608a67dc44c7e5f1a9e3bf1e3de;84;AB;192;20242;1924040;Bauorganisation
c3a5e902155d2c2bb664c2d261dd306b;84;AB;192;20242;1924040;Bauorganisation
a0ba9de91abf61b5671dd60ac52cd948;84;AB;192;20242;1924040;Bauorganisation
9046f735af75893af291539239b31f10;84;AB;192;20242;1924040;Bauorganisation
c152be2eb596c7e173e95e9f0ea918fa;84;AB;192;20242;1924040;Bauorganisation
e329dcd8bbd4df6d881893aab60802e6;84;AB;192;20242;1924040;Bauorganisation
0fe8697344778dc851623482d263b29a;84;AB;192;20242;1924040;Bauorganisation
d096bc69612922fb48ee4c4c7d68026b;84;AB;192;20242;1924040;Bauorganisation
10bf2717097beda2da39ffe0763ffb40;84;AB;192;20242;1924040;Bauorganisation
743f55cdad9991d2ef32b568bbe196ef;84;AB;192;20242;1924040;Bauorganisation
4a6d8102006d967639035b8f9abfb3a6;84;AB;192;20242;1924040;Bauorganisation
aeb4be4a143efd5cc0e3403d0a6ed040;84;AB;192;20242;1924040;Bauorganisation
1de653cfaa266bc55766f4c58830fdf0;84;AB;192;20242;1924040;Bauorganisation
2c3768ae48718f4eb8da3172a3bc357f;84;AB;192;20242;1924040;Bauorganisation
e5f7aa93e5b5de4e824ade18a46d1524;84;AB;192;20242;1924040;Bauorganisation
b92cdd6c77c4db4237e038a6bb7a235f;84;AB;192;20242;1924040;Bauorganisation
aac39e74efa9aa74b0cae4f5fab35529;84;AB;192;20242;1924040;Bauorganisation
bd218605f33ba5d212b7e664d2ba6608;84;AB;192;20242;1924040;Bauorganisation
ab32667d1fdaeaf925cbc7226f03fcc8;84;AB;192;20242;1924040;Bauorganisation
b0c5b2ab07b9300e8986d5245a158ea0;84;AB;192;20242;1924040;Bauorganisation
119d6499ae33a7225333c8123c4152f9;84;AB;192;20242;1924040;Bauorganisation
c1c46f9bb7004b0e3887b78f78e15be9;84;AB;192;20242;1924040;Bauorganisation
caa1246ee11f9b81e4871861ec7bcca0;84;AB;192;20242;1924040;Bauorganisation
19d70d6c349499be4fb78dedfbc3de8f;84;AB;192;20242;1924040;Bauorganisation
c39b4842ba71464f659e5a0c81ebe3ff;84;AB;192;20242;1924040;Bauorganisation
4e52d62232762ccb1bfb6641b58901a3;84;AB;192;20242;1924040;Bauorganisation
285d0c94450ea650da248360e5c6b287;84;AB;192;20242;1924040;Bauorganisation
e02279184a50f7b52bd7b3ff0619db56;84;AB;192;20242;1924040;Bauorganisation
1bd9056f5384d7c0d719e1b0dd20a727;84;AB;192;20242;1924040;Bauorganisation
29f125680f6a426fe547cbec2deae81a;84;AB;192;20242;1924040;Bauorganisation
882c04a095cdad2842e7945c34c3fe96;84;AB;192;20242;1924040;Bauorganisation
faed0d0898aeb4ced9bc3d78b4ddacb7;84;AB;192;20242;1924040;Bauorganisation
61d8247dabe8c0d5f690d5975ef63b78;84;AB;192;20242;1924040;Bauorganisation
7c910a77470ea77837f1563362c74ffc;84;AB;192;20242;1924040;Bauorganisation
cd3d293803482fd4e3bf7eab07825680;84;AB;192;20242;1924040;Bauorganisation
8e91f68fd3d69f4820c8f6efa525a70f;84;AB;192;20242;1924040;Bauorganisation
370b3074ccdecba8055fdb8c37f19eab;84;AB;192;20242;1924040;Bauorganisation
09d6cc99aab121ab65497f4bf01ba216;84;AB;192;20242;1924040;Bauorganisation
c1a507e435dc0c44091131ef38cfb886;84;AB;192;20242;1924040;Bauorganisation
b3bf5ee28f5e8d9b22d7046604c97ec3;84;AB;192;20242;1924040;Bauorganisation
18e17bc54507ae5db78d3309b7e1ecec;84;AB;192;20242;1924040;Bauorganisation
d5c173bf60a148956858f6a632c79ec9;84;AB;192;20242;1924040;Bauorganisation
4b28287b61f4dd04fef21eaafbf9141b;84;AB;192;20242;1924040;Bauorganisation
0ded06c9a6c68120a1047095cb6e5aaa;84;AB;192;20242;1924040;Bauorganisation
77abc0d517e4c3cd4709fe0f243b0a3d;84;AB;192;20242;1924040;Bauorganisation
32eff5805ce921748b0b6592d62980c0;84;AB;192;20242;1924040;Bauorganisation
46ed2fa8e45cb8a16476c8edb276b7c0;84;AB;192;20242;1924040;Bauorganisation
38b1e9154e20e366e52417b7d48d519e;84;AB;192;20242;1924040;Bauorganisation
3a2eddea73cc805a7c0e2ff91266e78f;84;AB;192;20242;1924040;Bauorganisation
85e93cee7dbc0b4f844e0e35220dda2d;84;AB;192;20242;1924040;Bauorganisation
38bc25beaff8c838d936d6b59a4edccd;84;AB;192;20242;1924040;Bauorganisation
eeecd3cbe9f81825876083d147dd8193;84;AB;192;20242;1924040;Bauorganisation
d0ee60521def704aa33afcc17caec7c4;84;AB;192;20242;1925010;Recht
39ce4756c6a7a7b2b727ca62f657693c;84;AB;192;20242;1925010;Recht
09592e0a669f2ef34d6d4a482e5b9f74;84;AB;192;20242;1925010;Recht
276e2400f6fb70fc6d0becc7f158caf3;84;AB;192;20242;1925010;Recht
765d336cb1305cf094408547352f02f2;84;AB;192;20242;1925010;Recht
dd6b123d556ecb31862fcbf190a02bc1;84;AB;192;20242;1925010;Recht
5b078e416bc3e0fb8d2e00c0234fe787;84;AB;192;20242;1925010;Recht
e85a2fa8f7ea3c98be015b2d79e6a9ce;84;AB;192;20242;1925010;Recht
03c5854a6765b97aa9a63b5ddfac5db3;84;AB;192;20242;1925010;Recht
b1f317642e93caaa496dee24f6ba0c99;84;AB;192;20242;1925010;Recht
0b4f6ea60656ab804895c963d1e0f47d;84;AB;192;20242;1925010;Recht
6b12d6632c7563db69fe0e1f2a06b113;84;AB;192;20242;1925010;Recht
f22a601aba3aa0765f0012b797adefae;84;AB;192;20242;1925010;Recht
c50476a6f7fba5e2fe79b4496749949e;84;AB;192;20242;1925010;Recht
d3313c4c1a01762b2fda00a4c79e893f;84;AB;192;20242;1925010;Recht
57ec4169fbd64cc06606e29fe75cb354;84;AB;192;20242;1925010;Recht
bdcaf55c3896b61cd29ec5bc3cda2f14;84;AB;192;20242;1925010;Recht
abeb82af0c2b19783785e5b32f709919;84;AB;192;20242;1925010;Recht
39ab36d4c28400a22fea9a764b82a86c;84;AB;192;20242;1925010;Recht
8825ec299bb3efbd5a5eed512dfc0df3;84;AB;192;20242;1925010;Recht
3c5be55f6c50e015e1a5d0018e04b7cc;84;AB;192;20242;1925010;Recht
ad9bece3838b74f21133a234c557bff0;84;AB;192;20242;1925010;Recht
60c4304ada1a3fc09abeedef42766be8;84;AB;192;20242;1925010;Recht
65d07d7d9ea33922204e03f858c4a7cd;84;AB;192;20242;1925010;Recht
3d2938c8cbecca7b90017baee801980a;84;AB;192;20242;1925010;Recht
0b0f21a07e22ab6e3f86015f09797ecb;84;AB;192;20242;1925010;Recht
335cb3bf9c1690b53d48bfbbbe721d4d;84;AB;192;20242;1925010;Recht
778fc343eda082409020119f0833528c;84;AB;192;20242;1925010;Recht
b34009592375e0a85589d0f4b65690bc;84;AB;192;20242;1925010;Recht
a2c621bc5b6407d1f37003a94a5bc25d;84;AB;192;20242;1925010;Recht
50f156f3808d61b6f95b803b0c0efbed;84;AB;192;20242;1925010;Recht
ca92a133e3d760f8287ba4f15435f2ce;84;AB;192;20242;1925010;Recht
3ea0ea352e6f23af3f8c83043e51b9d7;84;AB;192;20242;1925010;Recht
812ed4d11d1cbfceb6bd061c7951fcb2;84;AB;192;20242;1925010;Recht
c4dbfc665c119dea9f6f9da648666355;84;AB;192;20242;1925010;Recht
bddf99700e12526cab1e5de2459204e1;84;AB;192;20242;1925010;Recht
3f9ede6e54a8a864fff7b54f2b304b13;84;AB;192;20242;1925010;Recht
54665bc776e0d39c07cc85c23626ee49;84;AB;192;20242;1925010;Recht
2c327b7f341a2ca28b0bdc0c52a598fb;84;AB;192;20242;1925010;Recht
5fd19abdd4055ecc1a97403c6feba03a;84;AB;192;20242;1925010;Recht
97f3b67d7516623f465e7874f93f73f3;84;AB;192;20242;1925010;Recht
3beb8971c16edda01cf815efa9dd237f;84;AB;192;20242;1925010;Recht
012474c40ea166ef5d49405ae8c6dafe;84;AB;192;20242;1925010;Recht
6610e9b197fe249426dae5c42cff0ca0;84;AB;192;20242;1925010;Recht
3eb89dec0d6d35c336a458418c39e29e;84;AB;192;20242;1925010;Recht
602ff1d95511715fdaabb2c8c6a63e6e;84;AB;192;20242;1925010;Recht
c35887fc19d10fe9db2456dd6af4e2df;84;AB;192;20242;1925010;Recht
c902a39f3b8d7eeb5027f4a37b88e709;84;AB;192;20242;1925010;Recht
6adb0fe7fa105466e0df986897ef5802;84;AB;192;20242;1925010;Recht
ecfa03fa14b8755bf81cf9e7cda2ec1d;84;AB;192;20242;1925010;Recht
c795e6473818a0bb2725701a70b48044;84;AB;192;20242;1925010;Recht
bf694c31cb1c0abe46c5a3b1aef71114;84;AB;192;20242;1925010;Recht
61fa2d304f5aaba932ead16967b722ea;84;AB;192;20242;1925010;Recht
a3abd87f1290fe5bafb1f9f465d2e29a;84;AB;192;20242;1925010;Recht
5dec9d54fa1aa31ed02179aee1020741;84;AB;192;20242;1925010;Recht
d3c2dca6f184f5ecb9088bb198aa4bbb;84;AB;192;20242;1925010;Recht
