Fach 1;Lfd. Nr.;Fach 1;Fach 2;Datum / Uhrzeit;Kollisionen;Abstand
;5;Vorleistung Mathematik 2.--.2035.--.182.--.PB;Mathematik 2.--.2030.--.182.--.PB;27 8:30-10:30;1;
Wahlfpfichtfach Nachhaltigkeit und Ethik 2.--.19121.--.212.--.IF;;;;Kein Datum gef;;;
;1;Wahlfpfichtfach Nachhaltigkeit und Ethik 2.--.19121.--.212.--.IF;Sondermodul Datenstrukturen und Algorithmen.--.20110.--.212.--.IF;05 8:30-10:30;1;
Wahlpflichtfach Baumanagement.--.601927050.--.192.--.BB;;;;Kein Datum gef;;;
;1;Wahlpflichtfach Baumanagement.--.601927050.--.192.--.BB;Abfallwirtschaft/-technik.--.17170.--.192.--.BB;29 17:00-17:45;7;
;2;Wahlpflichtfach Baumanagement.--.601927050.--.192.--.BB;Baubetriebsführung.--.601926050.--.192.--.BB;07 11:30-12:30;5;
;3;Wahlpflichtfach Baumanagement.--.601927050.--.192.--.BB;Baubetriebswirtschaft I.--.601926040.--.192.--.BB;27 11:30-12:30;11;
;4;Wahlpflichtfach Baumanagement.--.601927050.--.192.--.BB;Baubetriebswirtschaft.--.601927020.--.192.--.BB;05 8:30-10:30;12;
;5;Wahlpflichtfach Baumanagement.--.601927050.--.192.--.BB;Bauproduktionstechnik.--.601923060.--.192.--.BB;30 14:00-15:30;1;
;6;Wahlpflichtfach Baumanagement.--.601927050.--.192.--.BB;Baustatik I.--.601923010.--.192.--.BB;25 11:00-13:00;1;
;7;Wahlpflichtfach Baumanagement.--.601927050.--.192.--.BB;Betoninstandsetzung.--.17260.--.192.--.BB;29 14:00-15:00;3;
;8;Wahlpflichtfach Baumanagement.--.601927050.--.192.--.BB;Betontechnologie.--.17280.--.192.--.BB;05 14:00-15:00;4;
;9;Wahlpflichtfach Baumanagement.--.601927050.--.192.--.BB;Detailbereiche im Stahlbetonbau.--.17130.--.192.--.BB;04 14:00-15:00;2;
;10;Wahlpflichtfach Baumanagement.--.601927050.--.192.--.BB;Ingenieurholzbau I.--.601924030.--.192.--.BB;01 14:00-16:00;1;
;11;Wahlpflichtfach Baumanagement.--.601927050.--.192.--.BB;Innovative Bauverfahren im Straßenbau.--.17210.--.192.--.BB;25 14:00-15:00;3;
;12;Wahlpflichtfach Baumanagement.--.601927050.--.192.--.BB;Lean Construction.--.601927030.--.192.--.BB;28 17:30-18:30;11;
;13;Wahlpflichtfach Baumanagement.--.601927050.--.192.--.BB;Nachhaltigkeitsmanagement.--.17270.--.192.--.BB;29 11:00-12:00;12;
;14;Wahlpflichtfach Baumanagement.--.601927050.--.192.--.BB;Planung und Konstruktion I.--.601926020.--.192.--.BB;30 11:00-13:00;5;
;15;Wahlpflichtfach Baumanagement.--.601927050.--.192.--.BB;Projektbasierte Produktion.--.601926030.--.192.--.BB;04 11:00-13:00;5;
;16;Wahlpflichtfach Baumanagement.--.601927050.--.192.--.BB;Schalung und Rüstung.--.17240.--.192.--.BB;01 9:00-10:00;4;
;17;Wahlpflichtfach Baumanagement.--.601927050.--.192.--.BB;Stahlbetonbau I.--.601924020.--.192.--.BB;28 11:00-13:00;1;
;18;Wahlpflichtfach Baumanagement.--.601927050.--.192.--.BB;Stahlbetonbau II.--.601926030.--.192.--.BB;27 14:00-16:00;1;
Wahlpflichtfach Bildverarbeitung.--.17170.--.212.--.IF;;;;07 8:30-10:00;;;
;1;Wahlpflichtfach Bildverarbeitung.--.17170.--.212.--.IF;IT-Infrastrukturmanagement.--.18090.--.212.--.IF;27 11:30-13:00;2;259
;2;Wahlpflichtfach Bildverarbeitung.--.17170.--.212.--.IF;Operations Research.--.1202124010.--.212.--.IF;31 11:30-13:00;1;163
;3;Wahlpflichtfach Bildverarbeitung.--.17170.--.212.--.IF;Software-Technik.--.1202123020.--.212.--.IF;Kein Datum gef;2;
;4;Wahlpflichtfach Bildverarbeitung.--.17170.--.212.--.IF;Sondermodul Datenstrukturen und Algorithmen.--.20110.--.212.--.IF;05 8:30-10:30;1;046
;5;Wahlpflichtfach Bildverarbeitung.--.17170.--.212.--.IF;Sondermodul Green IT.--.18140.--.212.--.IF;30 8:30-10:00;5;190
;6;Wahlpflichtfach Bildverarbeitung.--.17170.--.212.--.IF;Theoretische Informatik.--.1202123050.--.212.--.IF;03 14:00-16:00;6;088
;7;Wahlpflichtfach Bildverarbeitung.--.17170.--.212.--.IF;Verteilte Systeme.--.1202123030.--.212.--.IF;29 14:00-16:00;2;208
Wahlpflichtfach Computernumerik.--.17150.--.212.--.IF;;;;Kein Datum gef;;;
;1;Wahlpflichtfach Computernumerik.--.17150.--.212.--.IF;Datenbanksysteme.--.1202124020.--.212.--.IF;04 11:00-12:00;1;
;2;Wahlpflichtfach Computernumerik.--.17150.--.212.--.IF;Operations Research.--.1202124010.--.212.--.IF;31 11:30-13:00;1;
;3;Wahlpflichtfach Computernumerik.--.17150.--.212.--.IF;Software-Technik.--.1202123020.--.212.--.IF;Kein Datum gef;1;
;4;Wahlpflichtfach Computernumerik.--.17150.--.212.--.IF;Statistik.--.1202123010.--.212.--.IF;01 11:30-13:00;1;
;5;Wahlpflichtfach Computernumerik.--.17150.--.212.--.IF;Theoretische Informatik.--.1202123050.--.212.--.IF;03 14:00-16:00;1;
;6;Wahlpflichtfach Computernumerik.--.17150.--.212.--.IF;Verteilte Systeme.--.1202123030.--.212.--.IF;29 14:00-16:00;1;
Wahlpflichtfach Konstruktiver Ingenieurbau.--.601927050.--.192.--.BB;;;;Kein Datum gef;;;
;1;Wahlpflichtfach Konstruktiver Ingenieurbau.--.601927050.--.192.--.BB;Baustatik II.--.601926020.--.192.--.BB;07 9:00-12:00;6;
;2;Wahlpflichtfach Konstruktiver Ingenieurbau.--.601927050.--.192.--.BB;Betoninstandsetzung.--.17260.--.192.--.BB;29 14:00-15:00;13;
;3;Wahlpflichtfach Konstruktiver Ingenieurbau.--.601927050.--.192.--.BB;Betontechnologie.--.17280.--.192.--.BB;05 14:00-15:00;5;
;4;Wahlpflichtfach Konstruktiver Ingenieurbau.--.601927050.--.192.--.BB;Detailbereiche im Stahlbetonbau.--.17130.--.192.--.BB;04 14:00-15:00;7;
;5;Wahlpflichtfach Konstruktiver Ingenieurbau.--.601927050.--.192.--.BB;Geotechnik III.--.601924010.--.192.--.BB;31 8:30-10:30;1;
;6;Wahlpflichtfach Konstruktiver Ingenieurbau.--.601927050.--.192.--.BB;Geotechnik IV.--.601927010.--.192.--.BB;06 11:30-13:00;11;
;7;Wahlpflichtfach Konstruktiver Ingenieurbau.--.601927050.--.192.--.BB;Ingenieurholzbau II.--.601927020.--.192.--.BB;31 14:00-16:00;13;
;8;Wahlpflichtfach Konstruktiver Ingenieurbau.--.601927050.--.192.--.BB;Innovative Bauverfahren im Straßenbau.--.17210.--.192.--.BB;25 14:00-15:00;1;
;9;Wahlpflichtfach Konstruktiver Ingenieurbau.--.601927050.--.192.--.BB;Nachhaltigkeitsmanagement.--.17270.--.192.--.BB;29 11:00-12:00;1;
;10;Wahlpflichtfach Konstruktiver Ingenieurbau.--.601927050.--.192.--.BB;Schalung und Rüstung.--.17240.--.192.--.BB;01 9:00-10:00;4;
;11;Wahlpflichtfach Konstruktiver Ingenieurbau.--.601927050.--.192.--.BB;Spannbetonbau.--.601927030.--.192.--.BB;04 11:30-12:30;12;
;12;Wahlpflichtfach Konstruktiver Ingenieurbau.--.601927050.--.192.--.BB;Stahlbau II.--.601926040.--.192.--.BB;28 14:00-16:30;5;
;13;Wahlpflichtfach Konstruktiver Ingenieurbau.--.601927050.--.192.--.BB;Stahlbetonbau II.--.601926030.--.192.--.BB;27 14:00-16:00;6;
Wahlpflichtfach Wasser- und Verkehrswesen.--.601927050.--.192.--.BB;;;;Kein Datum gef;;;
;1;Wahlpflichtfach Wasser- und Verkehrswesen.--.601927050.--.192.--.BB;Betoninstandsetzung.--.17260.--.192.--.BB;29 14:00-15:00;1;
;2;Wahlpflichtfach Wasser- und Verkehrswesen.--.601927050.--.192.--.BB;Geotechnik III.--.601924010.--.192.--.BB;31 8:30-10:30;1;
;3;Wahlpflichtfach Wasser- und Verkehrswesen.--.601927050.--.192.--.BB;Hydromechanik.--.601926030.--.192.--.BB;06 11:30-12:30;1;
;4;Wahlpflichtfach Wasser- und Verkehrswesen.--.601927050.--.192.--.BB;Innovative Bauverfahren im Straßenbau.--.17210.--.192.--.BB;25 14:00-15:00;1;
;5;Wahlpflichtfach Wasser- und Verkehrswesen.--.601927050.--.192.--.BB;Kalkulation.--.601927030.--.192.--.BB;27 11:30-12:30;5;
;6;Wahlpflichtfach Wasser- und Verkehrswesen.--.601927050.--.192.--.BB;Nachhaltigkeitsmanagement.--.17270.--.192.--.BB;29 11:00-12:00;1;
;7;Wahlpflichtfach Wasser- und Verkehrswesen.--.601927050.--.192.--.BB;Stahlbetonbau I.--.601924020.--.192.--.BB;28 11:00-13:00;1;
;8;Wahlpflichtfach Wasser- und Verkehrswesen.--.601927050.--.192.--.BB;Verkehrswesen III.--.601926020.--.192.--.BB;31 14:00-17:00;2;
;9;Wahlpflichtfach Wasser- und Verkehrswesen.--.601927050.--.192.--.BB;Verkehrswesen IV.--.601927020.--.192.--.BB;04 11:00-13:00;6;
Wahlpflichtmodul Informatik.--.1065.--.2112.--.DPT;;;;Kein Datum gef;;;
;1;Wahlpflichtmodul Informatik.--.1065.--.2112.--.DPT;Automatisierung von Geschäftsprozessen.--.932112030.--.2112.--.DPT;06 8:30-10:00;1;
;2;Wahlpflichtmodul Informatik.--.1065.--.2112.--.DPT;Digitalisierung in der Produktion.--.932112020.--.2112.--.DPT;29 14:00-15:30;1;
;3;Wahlpflichtmodul Informatik.--.1065.--.2112.--.DPT;Moderne Software-Architekturen.--.932112040.--.2112.--.DPT;31 14:00-16:00;1;
;4;Wahlpflichtmodul Informatik.--.1065.--.2112.--.DPT;Software Engineering II.--.932111030.--.2112.--.DPT;03 8:30-10:30;1;
;5;Wahlpflichtmodul Informatik.--.1065.--.2112.--.DPT;Wahlpflichtmodul Wirtschaftsinformatik.--.1075.--.2112.--.DPT;Kein Datum gef;1;
Wahlpflichtmodul Wirtschaftsinformatik.--.1075.--.2112.--.DPT;;;;Kein Datum gef;;;
;1;Wahlpflichtmodul Wirtschaftsinformatik.--.1075.--.2112.--.DPT;Automatisierung von Geschäftsprozessen.--.932112030.--.2112.--.DPT;06 8:30-10:00;1;
;2;Wahlpflichtmodul Wirtschaftsinformatik.--.1075.--.2112.--.DPT;Digitalisierung in der Produktion.--.932112020.--.2112.--.DPT;29 14:00-15:30;1;
;3;Wahlpflichtmodul Wirtschaftsinformatik.--.1075.--.2112.--.DPT;Moderne Software-Architekturen.--.932112040.--.2112.--.DPT;31 14:00-16:00;1;
;4;Wahlpflichtmodul Wirtschaftsinformatik.--.1075.--.2112.--.DPT;Software Engineering II.--.932111030.--.2112.--.DPT;03 8:30-10:30;1;
;5;Wahlpflichtmodul Wirtschaftsinformatik.--.1075.--.2112.--.DPT;Wahlpflichtmodul Informatik.--.1065.--.2112.--.DPT;Kein Datum gef;1;
Wahrscheinlichkeitsrechnung.--..--..--.1Plus;;;;07 9:45-11:15;;;
Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;;;;29 11:30-12:30;;;
;1;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Abfallwirtschaft.--.622227050.--.222.--.IM;29 17:00-18:00;1;004
;2;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Arbeitsschutz.--.622224010.--.222.--.IM;06 8:30-9:30;19;188
;3;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Baustoffe u. Geotechnik 2.--.622222020.--.222.--.IM;30 8:30-10:00;4;020
;4;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Brandschutz Projektmanagement.--.18100.--.222.--.IM;28 11:30-12:30;1;023
;5;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Energie 2 - Netzgebundene Energien.--.622223020.--.222.--.IM;03 11:00-13:00;19;118
;6;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Energie 3.--.622225010.--.222.--.IM;31 11:00-12:30;2;046
;7;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Informations- und Kommunikationstechnik.--.622223030.--.222.--.IM;Kein Datum gef;20;
;8;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Innovative Verfahren im Straßenbau.--.19140.--.222.--.IM;25 14:00-15:00;1;092
;9;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Mathematik 2.--.622222010.--.222.--.IM;27 8:30-10:30;9;049
;10;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Nachhaltigkeit, Umwelt, Verantwortung.--.622223010.--.222.--.IM;05 8:30-9:30;18;164
;11;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Physik für Ingenieure.--.622221040.--.222.--.IM;07 11:30-13:00;1;215
;12;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Projektmanagement und -entwicklung 1.--.622222050.--.222.--.IM;28 17:00-18:30;1;017
;13;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Projektmanagement und -entwicklung 2.--.622223070.--.222.--.IM;01 9:00-11:00;18;068
;14;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Projektmanagement und -entwicklung 3.--.622225020.--.222.--.IM;06 14:00-15:30;3;193
;15;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Recht 1.--.622223040.--.222.--.IM;28 14:00-15:30;19;020
;16;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Recht 2.--.622227020.--.222.--.IM;05 11:30-13:00;1;167
;17;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Siedlungswasserwirtschaft.--.622225030.--.222.--.IM;27 14:00-17:00;2;042
;18;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Verkehrsinfrastruktur 2.--.622223060.--.222.--.IM;31 14:00-16:00;19;049
;19;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Wirtschaftsenglisch.--.622223092.--.222.--.IM;Kein Datum gef;18;
;20;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Wirtschaftslehre 1.--.622221050.--.222.--.IM;05 14:00-16:00;2;169
;21;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Wirtschaftslehre 2.--.622223080.--.222.--.IM;25 14:00-15:00;20;092
;22;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Wirtschaftslehre 3.--.622225040.--.222.--.IM;30 11:00-12:00;4;022
;23;Wasserfachliche Grundlagen.--.622223050.--.222.--.IM;Wirtschaftslehre 5.--.622227010.--.222.--.IM;Kein Datum gef;1;
Wasserversorgung 2 Schwerpunkt Energie und Wasser.--.17120.--.222.--.IM;;;;01 12:00-13:00;;;
;1;Wasserversorgung 2 Schwerpunkt Energie und Wasser.--.17120.--.222.--.IM;Abfallwirtschaft.--.622227050.--.222.--.IM;29 17:00-18:00;4;066
;2;Wasserversorgung 2 Schwerpunkt Energie und Wasser.--.17120.--.222.--.IM;Bahntechnik.--.19100.--.222.--.IM;31 14:00-15:00;4;021
;3;Wasserversorgung 2 Schwerpunkt Energie und Wasser.--.17120.--.222.--.IM;Brandschutz Projektmanagement.--.18100.--.222.--.IM;28 11:30-12:30;4;095
;4;Wasserversorgung 2 Schwerpunkt Energie und Wasser.--.17120.--.222.--.IM;Energie 3.--.622225010.--.222.--.IM;31 11:00-12:30;1;023
;5;Wasserversorgung 2 Schwerpunkt Energie und Wasser.--.17120.--.222.--.IM;Innovative Verfahren im Straßenbau.--.19140.--.222.--.IM;25 14:00-15:00;1;165
;6;Wasserversorgung 2 Schwerpunkt Energie und Wasser.--.17120.--.222.--.IM;Laborpraktikum im Straßenbauwesen.--.19170.--.222.--.IM;01 14:00-15:00;1;001
;7;Wasserversorgung 2 Schwerpunkt Energie und Wasser.--.17120.--.222.--.IM;Projektmanagement und -entwicklung 3.--.622225020.--.222.--.IM;06 14:00-15:30;1;121
;8;Wasserversorgung 2 Schwerpunkt Energie und Wasser.--.17120.--.222.--.IM;Recht 2.--.622227020.--.222.--.IM;05 11:30-13:00;3;094
;9;Wasserversorgung 2 Schwerpunkt Energie und Wasser.--.17120.--.222.--.IM;Verkehrsinfrastruktur 3.--.622226030.--.222.--.IM;04 11:00-13:00;7;070
;10;Wasserversorgung 2 Schwerpunkt Energie und Wasser.--.17120.--.222.--.IM;Wirtschaftslehre 4.--.622226010.--.222.--.IM;03 14:00-17:00;7;049
;11;Wasserversorgung 2 Schwerpunkt Energie und Wasser.--.17120.--.222.--.IM;Wirtschaftslehre 5.--.622227010.--.222.--.IM;Kein Datum gef;3;
Wasserwesen.--.601923050.--.192.--.BB;;;;27 14:00-16:30;;;
;1;Wasserwesen.--.601923050.--.192.--.BB;Arbeitsschutz.--.601925011.--.192.--.BB;06 8:30-9:30;1;232
;2;Wasserwesen.--.601923050.--.192.--.BB;Baubetriebsplanung.--.601924070.--.192.--.BB;29 8:30-9:30;2;040
;3;Wasserwesen.--.601923050.--.192.--.BB;Bauproduktionstechnik.--.601923060.--.192.--.BB;30 14:00-15:30;40;069
;4;Wasserwesen.--.601923050.--.192.--.BB;Baustatik I.--.601923010.--.192.--.BB;25 11:00-13:00;43;049
;5;Wasserwesen.--.601923050.--.192.--.BB;Baustoffkunde II.--.601922030.--.192.--.BB;31 14:00-15:30;1;093
;6;Wasserwesen.--.601923050.--.192.--.BB;Geotechnik I.--.601922040.--.192.--.BB;05 11:00-12:30;1;210
;7;Wasserwesen.--.601923050.--.192.--.BB;Geotechnik II.--.601923020.--.192.--.BB;07 14:00-16:00;43;261
;8;Wasserwesen.--.601923050.--.192.--.BB;Geotechnik III.--.601924010.--.192.--.BB;31 8:30-10:30;4;088
;9;Wasserwesen.--.601923050.--.192.--.BB;Ingenieurholzbau I.--.601924030.--.192.--.BB;01 14:00-16:00;2;117
;10;Wasserwesen.--.601923050.--.192.--.BB;Nachhaltigkeitsmanagement.--.17270.--.192.--.BB;29 11:00-12:00;1;042
;11;Wasserwesen.--.601923050.--.192.--.BB;Siedlungswasserwirtschaft I.--.601924050.--.192.--.BB;30 8:30-10:00;1;064
;12;Wasserwesen.--.601923050.--.192.--.BB;Stahlbau I.--.601923030.--.192.--.BB;05 14:00-16:00;46;213
;13;Wasserwesen.--.601923050.--.192.--.BB;Stahlbetonbau I.--.601924020.--.192.--.BB;28 11:00-13:00;1;018
;14;Wasserwesen.--.601923050.--.192.--.BB;Verkehrswesen II.--.601924040.--.192.--.BB;04 8:30-9:30;1;184
;15;Wasserwesen.--.601923050.--.192.--.BB;Wasserwirtschaft und Wasserbau I.--.601924060.--.192.--.BB;03 11:30-13:00;4;163
;16;Wasserwesen.--.601923050.--.192.--.BB;Wirtschaft und Management.--.601921070.--.192.--.BB;01 11:00-13:00;2;114
;17;Wasserwesen.--.601923050.--.192.--.BB;Wirtschaft, Recht ud Management 2.--.601922060.--.192.--.BB;29 11:00-13:00;1;042
Wasserwirtschaft und Wasserbau I.--.601924060.--.192.--.BB;;;;03 11:30-13:00;;;
;1;Wasserwirtschaft und Wasserbau I.--.601924060.--.192.--.BB;Arbeitsschutz.--.601925011.--.192.--.BB;06 8:30-9:30;28;067
;2;Wasserwirtschaft und Wasserbau I.--.601924060.--.192.--.BB;Baubetriebsplanung.--.601924070.--.192.--.BB;29 8:30-9:30;26;122
;3;Wasserwirtschaft und Wasserbau I.--.601924060.--.192.--.BB;Bauproduktionstechnik.--.601923060.--.192.--.BB;30 14:00-15:30;6;092
;4;Wasserwirtschaft und Wasserbau I.--.601924060.--.192.--.BB;Baustatik I.--.601923010.--.192.--.BB;25 11:00-13:00;15;214
;5;Wasserwirtschaft und Wasserbau I.--.601924060.--.192.--.BB;Baustatik II.--.601926020.--.192.--.BB;07 9:00-12:00;1;092
;6;Wasserwirtschaft und Wasserbau I.--.601924060.--.192.--.BB;Betoninstandsetzung.--.17260.--.192.--.BB;29 14:00-15:00;1;116
;7;Wasserwirtschaft und Wasserbau I.--.601924060.--.192.--.BB;Betontechnologie.--.17280.--.192.--.BB;05 14:00-15:00;1;049
;8;Wasserwirtschaft und Wasserbau I.--.601924060.--.192.--.BB;Geotechnik II.--.601923020.--.192.--.BB;07 14:00-16:00;4;097
;9;Wasserwirtschaft und Wasserbau I.--.601924060.--.192.--.BB;Geotechnik III.--.601924010.--.192.--.BB;31 8:30-10:30;34;073
;10;Wasserwirtschaft und Wasserbau I.--.601924060.--.192.--.BB;Ingenieurholzbau I.--.601924030.--.192.--.BB;01 14:00-16:00;27;043
;11;Wasserwirtschaft und Wasserbau I.--.601924060.--.192.--.BB;Nachhaltigkeitsmanagement.--.17270.--.192.--.BB;29 11:00-12:00;1;119
;12;Wasserwirtschaft und Wasserbau I.--.601924060.--.192.--.BB;Siedlungswasserwirtschaft I.--.601924050.--.192.--.BB;30 8:30-10:00;25;097
;13;Wasserwirtschaft und Wasserbau I.--.601924060.--.192.--.BB;Stahlbau I.--.601923030.--.192.--.BB;05 14:00-16:00;5;049
;14;Wasserwirtschaft und Wasserbau I.--.601924060.--.192.--.BB;Stahlbau II.--.601926040.--.192.--.BB;28 14:00-16:30;1;139
;15;Wasserwirtschaft und Wasserbau I.--.601924060.--.192.--.BB;Stahlbetonbau I.--.601924020.--.192.--.BB;28 11:00-13:00;21;142
;16;Wasserwirtschaft und Wasserbau I.--.601924060.--.192.--.BB;Verkehrswesen II.--.601924040.--.192.--.BB;04 8:30-9:30;25;019
;17;Wasserwirtschaft und Wasserbau I.--.601924060.--.192.--.BB;Wasserwesen.--.601923050.--.192.--.BB;27 14:00-16:30;4;163
Wirtschaft und Management.--.601921070.--.192.--.BB;;;;01 11:00-13:00;;;
;1;Wirtschaft und Management.--.601921070.--.192.--.BB;Baubetriebsplanung.--.601924070.--.192.--.BB;29 8:30-9:30;1;073
;2;Wirtschaft und Management.--.601921070.--.192.--.BB;Baubetriebswirtschaft I.--.601926040.--.192.--.BB;27 11:30-12:30;1;118
;3;Wirtschaft und Management.--.601921070.--.192.--.BB;Bauphysik.--.601921060.--.192.--.BB;06 14:00-15:30;1;121
;4;Wirtschaft und Management.--.601921070.--.192.--.BB;Bauproduktionstechnik.--.601923060.--.192.--.BB;30 14:00-15:30;2;043
;5;Wirtschaft und Management.--.601921070.--.192.--.BB;Baustatik I.--.601923010.--.192.--.BB;25 11:00-13:00;3;166
;6;Wirtschaft und Management.--.601921070.--.192.--.BB;Baustoffkunde I und Bauchemie.--.601921030.--.192.--.BB;30 11:30-13:00;1;046
;7;Wirtschaft und Management.--.601921070.--.192.--.BB;Baustoffkunde II.--.601922030.--.192.--.BB;31 14:00-15:30;11;019
;8;Wirtschaft und Management.--.601921070.--.192.--.BB;Betoninstandsetzung.--.17260.--.192.--.BB;29 14:00-15:00;1;068
;9;Wirtschaft und Management.--.601921070.--.192.--.BB;Geotechnik I.--.601922040.--.192.--.BB;05 11:00-12:30;7;094
;10;Wirtschaft und Management.--.601921070.--.192.--.BB;Geotechnik II.--.601923020.--.192.--.BB;07 14:00-16:00;4;145
;11;Wirtschaft und Management.--.601921070.--.192.--.BB;Mathematik I.--.601921010.--.192.--.BB;Kein Datum gef;1;
;12;Wirtschaft und Management.--.601921070.--.192.--.BB;Mathematik I.--.601921011.--.192.--.BB;28 8:30-10:00;3;097
;13;Wirtschaft und Management.--.601921070.--.192.--.BB;Mathematik II.--.601922010.--.192.--.BB;27 8:30-10:30;8;120
;14;Wirtschaft und Management.--.601921070.--.192.--.BB;Mechanik I.--.601921020.--.192.--.BB;Kein Datum gef;1;
;15;Wirtschaft und Management.--.601921070.--.192.--.BB;Mechanik I.--.601921021.--.192.--.BB;03 14:00-15:30;5;049
;16;Wirtschaft und Management.--.601921070.--.192.--.BB;Mechanik II.--.601922020.--.192.--.BB;03 14:00-17:15;4;049
;17;Wirtschaft und Management.--.601921070.--.192.--.BB;Mechanik II.--.601922021.--.192.--.BB;03 15:45-17:15;7;050
;18;Wirtschaft und Management.--.601921070.--.192.--.BB;Stahlbau I.--.601923030.--.192.--.BB;05 14:00-16:00;4;097
;19;Wirtschaft und Management.--.601921070.--.192.--.BB;Vermessungskunde.--.601921050.--.192.--.BB;04 17:15-18:15;3;076
;20;Wirtschaft und Management.--.601921070.--.192.--.BB;Wasserwesen.--.601923050.--.192.--.BB;27 14:00-16:30;2;114
;21;Wirtschaft und Management.--.601921070.--.192.--.BB;Wirtschaft, Recht ud Management 2.--.601922060.--.192.--.BB;29 11:00-13:00;4;070
Wirtschaft und Management.--.602411070.--.241.--.BB;;;;01 11:00-13:00;;;
;1;Wirtschaft und Management.--.602411070.--.241.--.BB;Bauphysik.--.602411060.--.241.--.BB;06 14:00-15:30;92;121
;2;Wirtschaft und Management.--.602411070.--.241.--.BB;Baustoffkunde I und Bauchemie.--.602411030.--.241.--.BB;30 11:30-13:00;93;046
;3;Wirtschaft und Management.--.602411070.--.241.--.BB;Baustoffkunde II.--.602412030.--.241.--.BB;31 14:00-15:30;11;019
;4;Wirtschaft und Management.--.602411070.--.241.--.BB;Geotechnik I.--.602412040.--.241.--.BB;05 11:00-12:30;8;094
;5;Wirtschaft und Management.--.602411070.--.241.--.BB;Mathematik I.--.602411010.--.241.--.BB;28 8:30-10:00;92;097
;6;Wirtschaft und Management.--.602411070.--.241.--.BB;Mathematik I.--.602411011.--.241.--.BB;Kein Datum gef;3;
;7;Wirtschaft und Management.--.602411070.--.241.--.BB;Mathematik II.--.602412010.--.241.--.BB;27 8:30-10:30;7;120
;8;Wirtschaft und Management.--.602411070.--.241.--.BB;Mechanik I.--.602411020.--.241.--.BB;03 14:00-15:30;84;049
;9;Wirtschaft und Management.--.602411070.--.241.--.BB;Mechanik I.--.602411021.--.241.--.BB;Kein Datum gef;1;
;10;Wirtschaft und Management.--.602411070.--.241.--.BB;Mechanik II.--.602412020.--.241.--.BB;03 15:45-17:15;8;050
;11;Wirtschaft und Management.--.602411070.--.241.--.BB;Recht und Management.--.602412060.--.241.--.BB;29 11:00-13:00;9;070
;12;Wirtschaft und Management.--.602411070.--.241.--.BB;Vermessungskunde.--.602411050.--.241.--.BB;04 17:15-18:15;90;076
Wirtschaft und Management.--.921924030.--.1922.--.KI;;;;03 11:00-13:00;;;
;1;Wirtschaft und Management.--.921924030.--.1922.--.KI;Leichtbau.--.921924010.--.1922.--.KI;07 9:00-12:00;3;092
Wirtschaft, Recht ud Management 2.--.601922060.--.192.--.BB;;;;29 11:00-13:00;;;
